screen_name,retweeted_user,content_type
bingobongodingo,Michelle4NM,RT
guardineer,,Tweet
BMCMajor,heyitsCarolyn,RT
TheHopsbride,TheDailyShow,RT
SuttonCorp,TeaPainUSA,RT
BillBoardSallie,TeamPelosi,RT
_De_Nice_,LiveAction,RT
Hskers62,Redpainter1,RT
UsAgainstAlz,_BrightFocus,RT
Ir_Sarwono,IvankaTrump,RT
ThomasDeMatteo7,TravisAllen02,RT
BTOakleaf,Denlesks,RT
Patriots4U,RealJamesWoods,RT
Eric30554236,PrisonPlanet,RT
LibTears2020,GOP,RT
WarrenMurray58,BardsOfWar,RT
1LEOOEL1,,Tweet
LeighLike1234,SenBlumenthal,RT
danrz1697,,Tweet
Cozy1614,SenTedCruz,RT
girlpower_2020,TeaPainUSA,RT
LuvVolatility,joshgremillion,RT
9f51a3291e94423,GabbyGiffords,RT
asterdog1,heyitsCarolyn,RT
heman4prez,pattonoswalt,RT
HunterCullen98,PaulLeeTicks,RT
dougbloomfield,janschakowsky,RT
M24Miles,JaySekulow,RT
ddkernan,DANEgerus,RT
Lmstone19,RealJamesWoods,RT
ZachScottMiller,RealJamesWoods,RT
jakobevanss,Quadrant4change,RT
RonnieB17720824,AllenWest,RT
tomsuperkat,realTylerZed,RT
me_llamoAndy,RPedro_IV,RT
Ohio_Buckeye_US,adjunctprofessr,RT
RandallVC,ChrisJZullo,RT
TerriGreenUSA,,Tweet
Roxiepurgatory,RealJamesWoods,RT
liveluv707,bill_auclair,RT
Matthewcogdeill,realDonaldTrump,RT
ValeriePiro1,pattonoswalt,RT
EnvisioningE,FLOTUS,RT
rodneyquamedy,amyklobuchar,RT
Mehrnoo06507092,Vermiciou5Knid,RT
KimiNewberry2,EricTrump,RT
CindyAn21966358,ChaseMit,RT
str82thepoint19,,Tweet
CharlesKasner,prageru,RT
Exhawk500,GOP,RT
masonbo,NRATV,RT
racecarterry,RealCandaceO,RT
BballCoach80,Lrihendry,RT
tscox15,Tyler_InTheKnow,RT
vonniegirl88,iamwandasykes,RT
statedepttweet,USAenEspanol,RT
excaliber7777,TimRunsHisMouth,RT
marielipr,Jenniffer2012,RT
Shirley97592118,FLOTUS,RT
tonysfab,KTHopkins,RT
Roux7485,MichaelSkolnik,RT
chance1_charmin,heyitsCarolyn,RT
KimiNewberry2,FLOTUS,RT
LinRoseResists,DreamalityEnt,RT
Theo24935881,mindfad,RT
brentwtanner,RealJamesWoods,RT
Nina7Lewis,amyklobuchar,RT
damienjoldersma,bschapiroMD,RT
JustMe_DianaZ,KamalaHarris,RT
annakelmore,spicykezzinnugg,RT
abwright68,eakuhl,RT
n69n,TheBaxterBean,RT
MJ63black,TeaPainUSA,RT
KatALund,eakuhl,RT
UGAbulldoggs,RealJamesWoods,RT
Matthewcogdeill,Matthewcogdeill,RT
Martinacuna1965,NASA,RT
Morenitapetite2,MichaelSkolnik,RT
JileneThomas,tedlieurealDonaldTrump,RT
MikeHodge19,ARmastrangelo,RT
usaforamericans,Ilhan,RT
RUstillWithMe,realTylerZed,RT
sturm_tracey,dbongino,RT
NorthrnBelle1,TimRunsHisMouth,RT
stvrsnbrgr,KamalaHarris,RT
Vfigi1,Jim_Jordan,RT
DianeRosemond,Telford_Russian,RT
Q11Bre,TimRunsHisMouth,RT
Jfitchjr,jojoh888,RT
NoelleThePUP,,Tweet
nickypetersen,cameron_kasky,RT
PJWisconsin,TimRunsHisMouth,RT
eavesdropann,Tombx7M,RT
Premier_Lover,WTP_REPORT,RT
Tim72385800,FLOTUS,RT
lrlecuyer,GoboMontaco,RT
everetteldridge,AOC,RT
BarbraFCraig1,SenTedCruz,RT
DorothyPriceo,Franklin_Graham,RT
SoPhillyFred,GOP,RT
Suresh50001109,DhirajY09648978,RT
Dragonstar028,realTylerZed,RT
ShawnLyn5,HLAurora63,RT
NorthOfAtlanta1,TheRealMaddog58,RT
JustMe_DianaZ,krassenstein,RT
baa_teix1689,KamalaHarris,RT
Matthewcogdeill,Matthewcogdeill,RT
MdenMarianne,KTHopkins,RT
SpaceprincessMX,RealDrGina,RT
zq595us,realDonaldTrump,RT
resist_kagode12,,Tweet
Michele_Arnese,StartMagNews,RT
kshertnk,AllenWest,RT
DavidTh42675935,hardball,RT
tntDVM,realTylerZed,RT
Texanna33,AOC,RT
mctsonic,IlhanMN,RT
Kymmiewimmi,The_UnSilent_,RT
EvelynRGold,prageru,RT
donnah2244,RealDrGina,RT
LaiyouINg1,ADL,RT
sagapath,BillOReilly,RT
SlothtoothT,heyitsCarolyn,RT
abpnewstv,,Tweet
CindyHaville,SenTedCruz,RT
DLZMAGA,AllenWest,RT
KerryMa92203597,heyitsCarolyn,RT
Pursenator,GOP,RT
LindaGi80226574,RealJamesWoods,RT
Stephan01348570,RealMattWalter,RT
TheSiliconHill,SteveCase,RT
auntymimi69,MSNBC,RT
KimiNewberry2,GOP,RT
Samantha4Blue,amyklobuchar,RT
badbadjeff4u,AOC,RT
DC_DeWitt,OHDems,RT
TheJohnNantz,RealJamesWoods,RT
MaiWorld51,Tombx7M,RT
katlew54,TeaPainUSA,RT
norbarmcdonald,newtgingrich,RT
Val_Carbone,,Tweet
ShawnLyn5,heyitsCarolyn,RT
CindyKruger2002,TeamPelosi,RT
Zlsim1,IndyK46220,RT
Tillyrooter,heyitsCarolyn,RT
LeeGronberg,TrinityResists,RT
Trumpedup15,,Tweet
RowenaGreen,amyklobuchar,RT
Remynob,,Tweet
ionsedge,,Tweet
yojudenz,heyitsCarolyn,RT
sanimohammedma3,heyadiana,RT
Ah_occ_o,NYforSanders,RT
VKGibson5,TimRunsHisMouth,RT
PilledDem,TheMorningSpew,RT
Skeptic4Reason,KTHopkins,RT
mespeakers87,AFSCME,RT
taughtfrombirth,RyanAFournier,RT
indraleelen,heyitsCarolyn,RT
JordanaSands,realDonaldTrump,RT
BobbyDaleWalsh1,EricTrump,RT
PLY_Wally,CBSEveningNews,RT
HeatherSBrooks1,RealJamesWoods,RT
PatriotMarie,stranahan,RT
iloshp,realCalebLawson,RT
erinslv,KamalaHarris,RT
FresnaShakur,julissaarce,RT
mcarsonaos,IvankaTrump,RT
hillbillygnan,heyitsCarolyn,RT
Trew1Trew,AllenWest,RT
brice_rosen,adjunctprofessr,RT
BerkieBrenda,amyklobuchar,RT
desi_merica77,GhostFaceSigma,RT
PalmersHtg,johncardillo,RT
tinaburkk,SpeakerPelosi,RT
Texanna33,KamalaHarris,RT
AaronFarrisMN,RepHagedorn,RT
SlightlyOCV,TeamPelosi,RT
svenska_flicka0,larryelder,RT
shannoneffects1,TinRepublicOfTX,RT
Nancy65342873,HLAurora63,RT
pelliott80,NASA,RT
jtempleelizabet,NCGOP,RT
saminhim,SenSanders,RT
annetteashley61,nowthisnews,RT
Dani40427856,Telford_Russian,RT
sjlnlgl5451,Buskirk1969,RT
RenataZ18,eakuhl,RT
KimberlyAlcazar,realDonaldTrFan,RT
WinwithClass,DanCrenshawTX,RT
MessFixing,SenBlumenthal,RT
GleasonEdel,Denlesks,RT
mdgawedzinski2,USMCLiberal,RT
JohnnyGuido2,RealCandaceO,RT
mirror009,,Tweet
yaright12,John_KissMyBot,RT
PatriotFitGear,SaraCarterDC,RT
masburyw,SteveRattner,RT
Ak944994,OutFrontCNN,RT
ntexbelle,amyklobuchar,RT
VeteranJun,iava,RT
Robertgsr44,land_terri,RT
ComeEdge,RoseAnnDeMoro,RT
realmanorhill,Trumptbird,RT
aliatra1968,WhiteHouseLeaks,RT
tinaburkk,KamalaHarris,RT
SoarForFreedom,,Tweet
Kathy_g417,GOP,RT
obandon1384,TheDailyShow,RT
dotti1a,RealJamesWoods,RT
tejida,RepDeanPhillips,RT
beaglebabe48,heyitsCarolyn,RT
cloudydays1971,hardball,RT
Sweet_PeaBelle,DepolableDuck,RT
marigoldhart,nowthisnews,RT
PeggyBougie,OfficialJonZal,RT
_M_Krohn,FLOTUS,RT
gm_dennis,jojoh888,RT
lottielsm,KamalaHarris,RT
famzy2bossy,pesa67,RT
kitten_nc,Lrihendry,RT
2ndsnow,Franklin_Graham,RT
w8onhim,heyadiana,RT
hugosolis84,IlhanMN,RT
NYforSanders,ProgShadow,RT
trudy_sophia,grantstern,RT
LanceEskridge,AllenWest,RT
Nooshin39728182,RepTedLieu,RT
m_higgy,DanCrenshawTX,RT
chilllingwithme,bud_cann,RT
HappyintheWest,Jim_Jordan,RT
RealSteelers,TheDailyShow,RT
javahed,heyitsCarolyn,RT
Travelletti_90,,Tweet
TheRealJohnKay,IlhanMN,RT
lic_tellez_diaz,AnaPOrdorica,RT
CarlossValen,business,RT
ThomasEBrown3,ChrisMurphyCT,RT
HeliaTropist,PattyMurray,RT
chilllingwithme,bud_cann,RT
jtempleelizabet,NCGOP,RT
TrumpRevan2016,CityofTwoRivers,RT
CaseyDre,MichaelSkolnik,RT
threeputtwilly,yesthatCarlo,RT
chilllingwithme,bud_cann,RT
peecheykeen,TrinityResists,RT
ProgShadow,,Tweet
gretamoney98,adamclanton,RT
Upsjetbabe,JaySekulow,RT
VeldaMcConnell2,GoboMontaco,RT
chilllingwithme,bud_cann,RT
LunaTortorici,The_UnSilent_,RT
voices365,Denlesks,RT
nicholasengen,,Tweet
IlluminatedSuns,Telford_Russian,RT
ShadowCooperX1,FullFrontalSamB,RT
SpeiserErica,EricTrump,RT
PerdomoDeysi,VOANoticias,RT
ThomasEBrown3,RBraceySherman,RT
TheLoyalTen,prageruAOC,RT
jtempleelizabet,NCGOP,RT
SantiagoAlbert_,RealJamesWoods,RT
dantonucci99,restorationpac,RT
AllenFlowers,IlhanMN,RT
Adelimarfernan1,UniNoticias,RT
teb22696,RealDrGina,RT
firearmslawyer,Franklin_Graham,RT
ReneaKovski,SaraCarterDC,RT
HariomDass4,sonu05049897,RT
JoshuaTejiri94,DLoesch,RT
MaiWorld51,PsychoMetalHed,RT
TessLawver,HuntingOregon,RT
ktulu73,pattonoswalt,RT
MissFlorida1,,Tweet
Oklahombre53,WhiteHouseLeaks,RT
KSMODA,,Tweet
Jim_Zakany,TeaPainUSA,RT
PLdeMex,VOANoticias,RT
Rise_Abov,TimRunsHisMouth,RT
hypercubeplatf2,,Tweet
amgraham26,SaysHummingbird,RT
brendaterry0209,EricTrump,RT
NinaMIngram1,MrsMogul,RT
ambinc1,letters4trump45,RT
Maxine1952,GOP,RT
JackArnett11,dclark551,RT
Patriots4U,dclark551,RT
MarineauMary,MuellerSheWrote,RT
FLJoan8,KTHopkins,RT
PBarone160,realTylerZed,RT
ElisaLenz4,budswdrbobbillw,RT
Rmhenry1Henry,Rmhenry1Henry,RT
TimJGraham,BrentBozell,RT
AngelsnRosebuds,FLOTUS,RT
pescawhatever,ImmJusticeNOW,RT
Sweet_PeaBelle,GoboMontaco,RT
mamattingly,Emma4Change,RT
ImCraigStevens,Daniel_Lewis3,RT
andrewsorg,,Tweet
okinau,NASA,RT
JaneMarieGardn2,Emma4Change,RT
CherryGirl001,realTylerZed,RT
DorothaWade6,cain_nate,RT
kristenbuss09,IlhanMN,RT
Trumptbird,,Tweet
Zach_James7800,KamalaHarris,RT
SherryBorgstrom,Kokomothegreat,RT
SalgueroLydia,EricTrump,RT
SalgueroLydia,RealJamesWoods,RT
SoonReachLin,,Tweet
alishajane777,Jim_Jordan,RT
Mal1c10usV1x3n,RealCandaceO,RT
Axelrod_EJ,GOP,RT
shannoneffects1,Sundncefn,RT
starchild7_98,BrentBozell,RT
omega3825,ChrisMurphyCT,RT
cinnamini2016,TeaPainUSA,RT
michael93760260,fatherhoops,RT
hoganbrenda,,Tweet
ThomasEBrown3,Need2Impeach,RT
josewestbro,RealJamesWoods,RT
LKellenbarger,KamalaHarris,RT
GAITAMIMI1,IlhanMN,RT
GeraldineKestn2,Jim_Jordan,RT
jbbarricklo,StephenAtHome,RT
litfambianca,tictoc,RT
anngysil,VOANoticias,RT
RepHagedorn,,Tweet
RasmussenNews,RealJamesWoods,RT
jll116thinf,heyitsCarolyn,RT
Catt0905,JoaquinCastrotx,RT
RaulCabiott,RealFranD,RT
Wott4303,DanCrenshawTX,RT
grammycrysler,RealJamesWoods,RT
KARAMID,TeaPainUSA,RT
Sweet_PeaBelle,IndyK46220,RT
SandyKAlano,TeaPainUSA,RT
Myinfo941454043,adamclanton,RT
flameflash,TheRaDR,RT
beckypike34,Pattilee359,RT
LoriLeeSH,splcenter,RT
Jullouwe1,EricTrump,RT
fedhack95,NRATV,RT
MumbullsMa,ScottPresler,RT
CenteringHealth,angietruesdale,RT
kb853,thorninaz,RT
clroger,GOP,RT
NARALArizona,NARAL,RT
Slapstick159,realTylerZed,RT
LunaTortorici,nowthisnews,RT
dogpoopelosi1,neesietweets,RT
GrindinSoldier,DanCrenshawTX,RT
hristiyanforum,EricTrump,RT
Lyn123D,newtgingrich,RT
GrayArea15,mindfad,RT
sandi_childs,SenBlumenthal,RT
MumbullsMa,ScottPresler,RT
JustinMead17,MichaelSkolnik,RT
Norberta36,ImmJusticeNOW,RT
arlette3939,realDonaldTrump,RT
bannerite,RepDeanPhillips,RT
PLdeMex,VOANoticias,RT
gumdoc69,realTylerZed,RT
1womanatthewell,AllenWest,RT
NaiRegreb,ARmastrangelo,RT
KaJo503,,Tweet
cherylbanta,NYforSanders,RT
linda_wm,RepBarragan,RT
ThomasEBrown3,nowthisnews,RT
WilliamRHarding,DanCrenshawTX,RT
Joonchildmack,BeThePlan,RT
prokaski,Sundncefn,RT
joyfullharkey,ARmastrangelo,RT
politicaldoc,MrsMogul,RT
Oldnumber98,Denlesks,RT
alicia19671,Jetsta812,RT
TruthDancer210,CarpeDonktum,RT
gOne1n60,,Tweet
mimijax_mjacks,heyitsCarolyn,RT
MumbullsMa,ScottPresler,RT
cinpun,realTylerZed,RT
atticvs,heyitsCarolyn,RT
Stewart7Donna,Messiahanthem,RT
ndngenuity,indianz,RT
fladoug,,Tweet
KimiNewberry2,RealJamesWoods,RT
Imwithher39,cameron_kasky,RT
FalcoNat38,OutFrontCNN,RT
DebraHu63414379,Tombx7M,RT
DebiJackson50,hardball,RT
BCrusadin,,Tweet
Dulcita1722,VOANoticias,RT
mn2az84,BryanKemper,RT
gnawt12,EricTrump,RT
djcamp96,mikebwonder,RT
MaiadeLuna2,VOANoticias,RT
BW35137678,TheRealMaddog58,RT
mcdannu,IlhanMN,RT
grannynannynews,ChrisMurphyCT,RT
queenadalite,amyklobuchar,RT
ClarkHutchinso2,heatherjones333,RT
beaujolais_4,HLAurora63,RT
TennisGirlMdwst,WhiteHouseLeaks,RT
DunnoAbout,RealDrGina,RT
Pieter_Buisman,,Tweet
LunaTortorici,tictoc,RT
giffmacshane,Daniel_Lewis3,RT
DAWargowski,SecDef19,RT
LutierMT,AllenWest,RT
KingLivesInMe,,Tweet
secondiusacct,KamVTV,RT
istansallnotone,KamalaHarris,RT
yaright12,RNRKentucky,RT
ThomasEBrown3,RepEscobar,RT
DouglasJBaker1,michaeljohns,RT
sheilasatbtssfg,Harlan,RT
queue1776,rghtmillennial,RT
QWarrior1917,CarpeDonktum,RT
sweetmimiof8,OutFrontCNN,RT
AudrieCaye,KamalaHarris,RT
zx225_skeeter,FLOTUS,RT
ms__twiitt,hardball,RT
MumbullsMa,ScottPresler,RT
SpeiserErica,RealJamesWoods,RT
trishmc1958,,Tweet
Nucman9,SeaneyB623,RT
XxSwagSlothxX,spicykezzinnugg,RT
brentpeggy,heyitsCarolyn,RT
SteficaMiller,MichaelSkolnik,RT
aghjr1,adjunctprofessr,RT
Danto_55,VOANoticias,RT
dr__lisaann,LouDobbs,RT
Libra5405,heyitsCarolyn,RT
awirenut40,SaraCarterDC,RT
WeThePe71895117,Jim_Jordan,RT
blondielady00,RealDrGina,RT
Sit4Something,realTylerZed,RT
brigadoonblunt,kellmarko,RT
MadelinePrezPr1,VOANoticias,RT
mj_mjremember52,TheDailyShow,RT
JSBatza,DanCrenshawTX,RT
earthmother634,SpecNews1SoCal,RT
NOW1SOLAR,TeaPainUSA,RT
1AprilWoodard,,Tweet
KJU2013,george_capen,RT
joyce_volkmann,TeaPainUSA,RT
talisa_edwards,LaunaSallai,RT
bdanman,Tonyandsannonw2,RT
CiraDylan,CBSEveningNews,RT
heatherjones333,,Tweet
smittycanada1,george_capen,RT
krishenderson8,Jim_Jordan,RT
DianneEmanuel,TeamPelosi,RT
SmithSchutt,PattiaGarder,RT
fguilherme77,realDonaldTrump,RT
loridav07352311,ConservativePTZ,RT
104thSpringer,realDonaldTrump,RT
WhatASky,SenTedCruz,RT
20times3,CBSNews,RT
Sunshine4744,RealJamesWoods,RT
Cheryls_Opin,kendallybrown,RT
proffitt_judy,PsychoMetalHed,RT
usyacht,BrentBozell,RT
iava,,Tweet
POTUS_Lynch,IlhanMN,RT
Theresa78375601,GOP,RT
awsrocketwings4,TamaraLeigh_llc,RT
peaceluvjudy,FLOTUS,RT
Mikesw1234,JordanChariton,RT
CHauert,Doodisgirl,RT
KatieLohden,DanCrenshawTX,RT
FluffscruffJrs,TeaPainUSA,RT
ThomasEBrown3,mmpadellan,RT
av021a,senatemajldr,RT
Dean_parrothead,Alyssa_Milano,RT
EeveeLuvsPidget,KamalaHarris,RT
BrendaCranson,,Tweet
TNHORSEFARMS,Janel96302589,RT
starcrescendo,,Tweet
Tony49119420,RealJamesWoods,RT
MarianhatcherG,TeaPainUSA,RT
billybearone,TimRunsHisMouth,RT
hairykiki12,AOC,RT
ugaso2010,tedlieurealDonaldTrump,RT
ninabeanaweena,RealJamesWoods,RT
GURGUEIROS,Doodisgirl,RT
LindaSu20422824,IlhanMN,RT
Sit4Something,Jim_Jordan,RT
xahraddeen06,VOANews,RT
GoostxG,Tombx7M,RT
sandi_childs,RepBobbyRush,RT
Mikesw1234,TulsiGabbard,RT
FaithBoldness,JaySekulow,RT
MichaelAlvarez_,AdamJSmithGA,RT
LunaTortorici,Newsweek,RT
Westsider94,SenSanders,RT
ORTXCentralTX,RepBarbaraLee,RT
vickigdio,RepBarbaraLee,RT
texasGSDgirl,SaRaAshcraft,RT
monie3010,MichaelSkolnik,RT
greyone71,charliekirk11,RT
Jayc1312,heyitsCarolyn,RT
AvaSrxlady12,TheRightMelissa,RT
Qwarrior8,KimStrassel,RT
champbmxgirl,TheRealBuzz,RT
aanahiii_,PoliticusSarah,RT
Bigsissheri,KimStrassel,RT
NYforSanders,NYforSanders,RT
dabldenise,Jim_Jordan,RT
HugoBalta,Michelle4NM,RT
PiinkSp4rkles,,Tweet
grn_eyed_lady7,RealJamesWoods,RT
IcallBSonU2,Tonyandsannonw2,RT
cre8tvdeb,spicykezzinnugg,RT
MuskokaMoneybag,missmayim,RT
mglessman,RealJamesWoods,RT
smithchristian,SauterRory,RT
Boog714,JonLionFineArt,RT
marymar28207884,Denlesks,RT
BertschHarrison,colbertlateshow,RT
LunaTortorici,mindfad,RT
NurseHispanic,RealJamesWoods,RT
TTheresistance,peterdaou,RT
LiesMedia1,,Tweet
DeplorableMN,RepDanCrenshaw,RT
rachelawriter,Michelle4NM,RT
Lapsiquica,VOANoticias,RT
mel4299,realTylerZed,RT
mastrolyn,Jim_Jordan,RT
flowersoffate,DanCrenshawTX,RT
atheenasundari,NASA,RT
timmcgrath,pattonoswalt,RT
gunsgoldandrhe1,,Tweet
Nancy65342873,EpochTimes,RT
SavageTooney,KTHopkins,RT
HoustonianMan,,Tweet
Itsoktoday1,RealJamesWoods,RT
Chimos5,hardball,RT
twiggy311,realTylerZed,RT
butch119451522,FLOTUS,RT
madelinecloney,Michelle4NM,RT
StewartHerica,FLOTUS,RT
joseurena7700,EricTrump,RT
Alexivanov7777,,Tweet
Nancy65342873,RealJamesWoods,RT
JimWeltzin,thehill,RT
Bear56Sugar,realTylerZed,RT
tljnsnEverwhere,TeaPainUSA,RT
AliceRountry,Doodisgirl,RT
sandi_childs,NydiaVelazquez,RT
docsueharmon,NARAL,RT
Never3asySt33t,CarpeDonktum,RT
joseurena7700,EricTrump,RT
chrislee733,RepDanCrenshaw,RT
niquita38,VOANoticias,RT
TyeahAll4114All,amyklobuchar,RT
DevilDog4Trump,FrankLuntz,RT
13Tmueller,amyklobuchar,RT
LunaTortorici,OurRevolution,RT
joseurena7700,EricTrump,RT
MakaylaEliboria,Michelle4NM,RT
whoaaismee,pattonoswalt,RT
roachdjr46,AllenWest,RT
BruceAndres4,RealJamesWoods,RT
MislaMelissa,Tombx7M,RT
realtruth60,hirschA8720,RT
jlrjrtx,FixingIs,RT
joseurena7700,EricTrump,RT
TracyArm,,Tweet
GorgonsonnSon,TeaPainUSA,RT
DRottiemom,Jetsta812,RT
Deborahcoleche1,CoryBooker,RT
WeAretheMedia2,JeffreyGuterman,RT
elliewaltman2,KamalaHarris,RT
ChristalSweets,HLAurora63,RT
usyacht,BrentBozell,RT
TNHORSEFARMS,Sundncefn,RT
SDSUgrad1983,RealJamesWoods,RT
MarkGooch4,kimguilfoyle,RT
smithgap,Jim_Jordan,RT
swiva,,Tweet
TerriPa83580581,kellmarko,RT
rsdoty,heyitsCarolyn,RT
surakazan,NASA,RT
lorenavbarcenas,RealJamesWoods,RT
kevin_gille,heyitsCarolyn,RT
dooleymdseattle,lsarsour,RT
NYCMensa44,RepKatieHill,RT
jewels_062794,KamalaHarris,RT
polodojo,ericmetaxas,RT
keithh1981,,Tweet
ThomasEBrown3,IlhanMN,RT
Irwbpk,intheMatrixxx,RT
whoistruth14c6,Jim_Jordan,RT
siruba266,VOANoticias,RT
LetsWeighOnThis,IvankaTrump,RT
wanderl71108724,TeaPainUSA,RT
KalevLemus,IvankaTrump,RT
TAFKAAP44,realCalebLawson,RT
KDpuolue,KDpuolue,RT
TNHORSEFARMS,michaeljohns,RT
Darcyandscout,Franklin_Graham,RT
b00terr0r,TeaPainUSA,RT
gfupticks,amyklobuchar,RT
Sideline260,IvankaTrump,RT
Kismet_70_,JaySekulow,RT
BSkoobie,grantstern,RT
LolaBahadourian,Matthewcogdeill,RT
Imfrankcarti,,Tweet
DixieLand__Diva,intheMatrixxx,RT
eddychuck1,realTylerZed,RT
Commentator481,SaintJrich,RT
skz1981,EricTrump,RT
lalostuber1957,RealCandaceO,RT
DebTrumplican,AllenWest,RT
DeeDambrosia,FLOTUS,RT
Darcyandscout,RealDrGina,RT
whoistruth14c6,FLOTUS,RT
RealMaxVeritas,RealDrGina,RT
NWOinPanicMode,Truthseeker126,RT
TrumpWeTrust,GOP,RT
AmyAyers16,Redpainter1,RT
scootydry7,RealDrGina,RT
tclary1687,Rey_Sistance,RT
sweetlou43,realTylerZed,RT
TruthHurts1882,RealJamesWoods,RT
Neverdemagain2,IndyK46220,RT
ZannyTan,mishacollins,RT
VFL2013,TheRealMaddog58,RT
CarlBenn76,JohnFugelsang,RT
Cheryljoy7,FLOTUS,RT
michelleysnape,realTylerZed,RT
LetsWeighOnThis,USAIDMBekkering,RT
Michelle_Mic6,myserenity69,RT
rakri99,HLAurora63,RT
AixzaAixza2,SenBlumenthal,RT
pdellin,JohnStossel,RT
taiki_tamirria,TeamPelosi,RT
Ctopher927Byrne,Jim_Jordan,RT
BhindiB,nowthisnews,RT
AnilNS425,GOP,RT
shannoneffects1,Janel96302589,RT
honorablemdwife,heyitsCarolyn,RT
KSITESL,repeat1968,RT
ZachScottMiller,RyanAFournier,RT
amypmulder72,pattonoswalt,RT
DChicagoQ,Jim_Jordan,RT
OneLonePatriot1,DogRightOfTexas,RT
e28racer,heyitsCarolyn,RT
HarlowsKorner,,Tweet
MikeBisson8,Jim_Jordan,RT
project002501,StateDeptrealDonaldTrump,RT
Vfigi1,Truthseeker126,RT
ShaylaCunico,Michelle4NM,RT
aries81965,Jim_Jordan,RT
Heisthetruth1,larryelder,RT
plmyers,DrMartyFox,RT
undeclard,IlhanMN,RT
raymay26,RealMAGASteve,RT
jlrjrtx,HLAurora63,RT
Cozy1614,mikebwonder,RT
erikashirer44,spicykezzinnugg,RT
Thurrock_Joey,RealCandaceO,RT
candemountain,EricTrump,RT
GingerMarple,heyitsCarolyn,RT
Stephan21852273,V_actually,RT
OkeyIhenacho,,Tweet
krustyburger5,DanCrenshawTX,RT
ColderBenHear55,CongressmanHicerealDonaldTrump,RT
alterindi,RealDrGina,RT
lovinglife0725,ABC,RT
GodFirstGina,RoseDC11,RT
Rageagainstrepu,george_capen,RT
GrimUu,mashable,RT
lynndlindsey,FLOTUS,RT
normagenie,RealJamesWoods,RT
USPATROIT4EVER,Megavolts001,RT
tjmac_teri,TeamPelosi,RT
CallTrumpet,adjunctprofessr,RT
Adquerir,VOANoticias,RT
DocDonnieH,NASA,RT
hirschA8720,FLOTUS,RT
TNHORSEFARMS,TinRepublicOfTX,RT
EricBlackBSP,MichaelSkolnik,RT
tjluevano,madlinbmek,RT
Cabrini24,GOP,RT
gemdrgn1,TeaPainUSA,RT
LARGESSE9826,Tombx7M,RT
DoubleAetch,charliekirk11,RT
MarjConn,NORCNews,RT
marymar28207884,RealJamesWoods,RT
marcussterling,Michelle4NM,RT
straightAstoner,heyadiana,RT
WilmaRi62131393,heyitsCarolyn,RT
whoistruth14c6,KimStrassel,RT
DChicagoQ,CarpeDonktum,RT
JSchwar38240312,Lrihendry,RT
no_god_gal,tedlieurealDonaldTrump,RT
DocHoli44853949,heyitsCarolyn,RT
joseurena7700,realTylerZed,RT
sonny9636,IlhanMN,RT
hotrod19662,KTHopkins,RT
Dr_D_Mize,,Tweet
JacPelleg,realTylerZed,RT
ginaloera3,TimRunsHisMouth,RT
noidnovote,DanCrenshawTX,RT
Cacaogurl333,AbbyMartin,RT
richdiet_mel,CASE103060,RT
ReginaPeele,bryanbehar,RT
jimenezoscar8,VOANoticias,RT
LibbyFreeman17,intheMatrixxx,RT
DTourville_USA,BreitbartNews,RT
elvislver56,TeaPainUSA,RT
ViewHumanity,krassenstein,RT
krixworld,RealKyleMorris,RT
AmericanVendor,rayski1966,RT
TiffanyKroswek,KMGGaryde,RT
teawithray,TeaPainUSA,RT
scm021374,realTylerZed,RT
Cynthia19661959,FLOTUS,RT
RNerd101,BCarniello,RT
ResistanceNOW77,,Tweet
GrumpyOldBat,janniekirtie,RT
WerthIrene,TamaraLeigh_llc,RT
ginger_snap34,MarkDice,RT
woosley_teresa,TeaPainUSA,RT
TrumpAwakened,RealJamesWoods,RT
gcramer30,george_capen,RT
PamelaStar23,GOP,RT
7734RS,GOP,RT
BettyS77954476,RepAdamSchiff,RT
LoriWait,,Tweet
juliaaugust,intheMatrixxx,RT
amazienggg,KamalaHarris,RT
DanielTubre1,KAG4All,RT
SheriAlba,GOP,RT
Rational_Vision,,Tweet
USAmericanMight,markkayeshow,RT
Upalllnite,Lrihendry,RT
MightyNitin22,consmover,RT
jeffwstotts,realTylerZed,RT
AMindfulMark,Emma4Change,RT
kenhendon,dbongino,RT
Kellzmalia,votevets,RT
josewestbro,GOP,RT
funnyfarm96,AllenWest,RT
PamInSc,RealJamesWoods,RT
ShaktiLila,indianz,RT
MikeHodge19,Franklin_Graham,RT
chavela08,VOANoticias,RT
MailiGutierrez,VOANoticias,RT
Distinct_Words,letters4trump45,RT
GeoDave101,TeamPelosi,RT
0ssus,_SemaHernandez_,RT
AsherCenterNU,blkwomenshealth,RT
CraigBirdUSA,michellemalkin,RT
Havanadoggie,TheBeatWithAri,RT
cubsflag,DeannaLorraine7,RT
Hippygirl1000,RealJamesWoods,RT
EdDavis7,Franklin_Graham,RT
maggleesara,SpecNews1SoCal,RT
Sideline260,USAIDMBekkering,RT
TrippenIn,heyitsCarolyn,RT
stevieb39la,TimRunsHisMouth,RT
no_god_gal,PoliticusSarah,RT
WmaletteWendye,peterdaou,RT
lanecat,heyitsCarolyn,RT
sunilda99450033,sonu05049897,RT
KenGrimes9,heyitsCarolyn,RT
speakupsal,KAG4All,RT
AnnieGP98,realTylerZed,RT
